Date,Open,High,Low,Close,Adj Close,Volume,Price_Change,Gain,Loss,Avg_Gain,Avg_Loss,decision,decision1,decision2,decision3,decision4,decision5,Bullish,Neutral,Bearish,Total,Mov Avg,Spread,Average,#NAME?,#NAME?,High.1,Low.1,Daily_Return,Cumulative_Return,Sentiment_Diff,Price_Sentiment_Interaction,Month,Decision6
2021-02-15,3939.61,3950.43,3885.03,3906.71,3906.71,19428610000,-28.12,0,28.12,22.94428571,9.196428571,0,0,0,0,1,0,0.454545,0.282828,0.262626,0.999999,0.426599375,0.191919,0.375266258,0.476666611,0.273865906,3931.5,3816.68,-0.007146433,1.370583076,0.191919,-12.7818054,2,1
2021-02-16,3939.61,3950.43,3923.85,3932.59,3932.59,5058990000,25.88,25.88,0,20.53428571,9.196428571,0,0,0,0,1,0,0.454545,0.282828,0.262626,0.999999,0.426599375,0.191919,0.375266258,0.476666611,0.273865906,3931.5,3816.68,0.0066245,1.379662504,0.191919,11.7636246,2,0
2021-02-17,3918.5,3933.61,3900.43,3931.33,3931.33,4730650000,-1.26,0,1.26,12.465,9.286428571,1,0,0,0,1,0,0.454545,0.282828,0.262626,0.999999,0.426599375,0.191919,0.375266258,0.476666611,0.273865906,3931.5,3816.68,-0.0003204,1.37922046,0.191919,-0.5727267,2,1
2021-02-18,3915.86,3921.98,3885.03,3913.97,3913.97,4793650000,-17.36,0,17.36,12.465,5.120714286,1,0,0,0,1,0,0.470588,0.275542,0.25387,1,0.43114,0.216718,0.375266258,0.476666611,0.273865906,3950.43,3884.94,-0.004415808,1.373130087,0.216718,-8.16940768,2,1
2021-02-19,3921.16,3930.41,3903.07,3906.71,3906.71,4845320000,-7.26,0,7.26,11.38214286,5.639285714,0,0,0,0,0,0,0.470588,0.275542,0.25387,1,0.43114,0.216718,0.375266258,0.476666611,0.273865906,3950.43,3884.94,-0.001854894,1.370583076,0.216718,-3.41646888,2,1
2021-02-22,3885.55,3902.92,3874.71,3876.5,3876.5,5917100000,-30.21,0,30.21,11.10642857,7.797142857,0,0,0,0,0,0,0.470588,0.275542,0.25387,1,0.43114,0.216718,0.375266258,0.476666611,0.273865906,3950.43,3884.94,-0.007732849,1.359984564,0.216718,-14.21646348,2,1
2021-02-23,3857.07,3895.98,3805.59,3881.37,3881.37,6296610000,70.22,70.22,0,12.075,12.465,1,0,1,0,0,0,0.470588,0.275542,0.25387,1,0.43114,0.216718,0.375266258,0.476666611,0.273865906,3950.43,3884.94,0.001256288,1.361693096,0.216718,33.04468936,2,0
2021-02-24,3873.71,3928.65,3859.6,3925.43,3925.43,6012790000,44.06,44.06,0,13.16785714,12.465,1,0,1,0,0,0,0.470588,0.275542,0.25387,1,0.43114,0.216718,0.375266258,0.476666611,0.273865906,3950.43,3884.94,0.011351662,1.377150575,0.216718,20.73410728,2,0
2021-02-25,3915.8,3925.02,3814.04,3829.34,3829.34,6547470000,-96.09,0,96.09,11.79357143,19.32857143,0,0,1,0,0,0,0.459283,0.302932,0.237785,1,0.43408975,0.221498,0.375266258,0.476666611,0.273865906,3924.3,3911.13,-0.024478847,1.343439517,0.221498,-44.13250347,2,1
2021-02-26,3839.66,3861.08,3789.54,3811.15,3811.15,6526070000,-18.19,0,18.19,11.79357143,18.94214286,0,0,1,0,0,0,0.459283,0.302932,0.237785,1,0.43408975,0.221498,0.375266258,0.476666611,0.273865906,3924.3,3911.13,-0.004750166,1.337057957,0.221498,-8.35435777,2,1
2021-03-01,3842.51,3914.5,3842.51,3901.82,3901.82,5114820000,90.67,90.67,0,18.27,18.84571429,1,0,1,0,0,0,0.459283,0.302932,0.237785,1,0.43408975,0.221498,0.375266258,0.476666611,0.273865906,3924.3,3911.13,0.023790719,1.368867527,0.221498,41.64318961,3,0
2021-03-02,3903.64,3906.41,3868.57,3870.29,3870.29,5536010000,-102.6,0,102.6,25.84142857,28.44285714,0,0,0,0,0,0,0.459283,0.302932,0.237785,1,0.43408975,0.221498,0.375266258,0.476666611,0.273865906,3924.3,3911.13,-0.008080844,1.357805922,0.221498,-47.1224358,3,1
2021-03-03,3863.99,3874.47,3818.86,3819.72,3819.72,6173660000,-50.57,0,50.57,23.99285714,32.055,0,0,0,0,0,0,0.459283,0.302932,0.237785,1,0.43408975,0.221498,0.375266258,0.476666611,0.273865906,3924.3,3911.13,-0.013066204,1.340064552,0.221498,-23.22594131,3,1
2021-03-04,3818.53,3843.67,3723.34,3768.47,3768.47,7195400000,-51.25,0,51.25,23.99285714,35.62571429,0,0,1,0,0,0,0.402597,0.344156,0.253247,1,0.426816375,0.14935,0.375266258,0.476666611,0.273865906,3837.96,3817.26,-0.013417214,1.32208462,0.14935,-20.63309625,3,1
2021-03-05,3793.58,3851.69,3730.19,3841.94,3841.94,6851070000,73.47,73.47,0,29.24071429,34.38571429,1,0,1,0,0,0,0.402597,0.344156,0.253247,1,0.426816375,0.14935,0.375266258,0.476666611,0.273865906,3837.96,3817.26,0.019495976,1.347859949,0.14935,29.57880159,3,0
2021-03-08,3844.39,3881.06,3819.25,3821.35,3821.35,5871710000,-20.59,0,20.59,29.24071429,35.33785714,0,0,1,0,0,0,0.402597,0.344156,0.253247,1,0.426816375,0.14935,0.375266258,0.476666611,0.273865906,3837.96,3817.26,-0.005359272,1.340636402,0.14935,-8.28947223,3,1
2021-03-09,3851.93,3903.76,3851.93,3875.44,3875.44,5513560000,-67.9,0,67.9,37.95428571,33.36214286,0,0,1,0,0,0,0.402597,0.344156,0.253247,1,0.426816375,0.14935,0.375266258,0.476666611,0.273865906,3837.96,3817.26,0.014154684,1.359612686,0.14935,-27.3363363,3,1
2021-03-10,3891.99,3917.35,3885.73,3898.81,3898.81,5847380000,23.37,23.37,0,34.60785714,33.36214286,0,0,1,0,1,0,0.402597,0.344156,0.253247,1,0.426816375,0.14935,0.375266258,0.476666611,0.273865906,3837.96,3817.26,0.006030283,1.367811535,0.14935,9.40869189,3,0
2021-03-11,3915.54,3960.27,3915.54,3939.34,3939.34,5312880000,40.53,40.53,0,34.35571429,33.36214286,1,0,1,0,1,0,0.494118,0.270588,0.235294,1,0.432093625,0.258824,0.375266258,0.476666611,0.273865906,3917.35,3885.73,0.01039548,1.382030592,0.258824,20.02660254,3,0
2021-03-12,3924.52,3944.99,3915.21,3943.34,3943.34,4476280000,4,4,0,34.64142857,26.49857143,1,0,1,0,1,0,0.494118,0.270588,0.235294,1,0.432093625,0.258824,0.375266258,0.476666611,0.273865906,3917.35,3885.73,0.001015399,1.383433904,0.258824,1.976472,3,0
2021-03-15,3942.96,3970.08,3923.54,3968.94,3968.94,4900100000,25.6,25.6,0,36.47,25.19928571,1,0,1,0,1,0,0.494118,0.270588,0.235294,1,0.432093625,0.258824,0.375266258,0.476666611,0.273865906,3917.35,3885.73,0.006491959,1.3924151,0.258824,12.6494208,3,0
2021-03-16,3973.59,3981.04,3953.44,3962.71,3962.71,4613080000,49.61,49.61,0,33.53714286,24.91071429,0,0,1,0,1,0,0.494118,0.270588,0.235294,1,0.432093625,0.258824,0.375266258,0.476666611,0.273865906,3917.35,3885.73,-0.001569689,1.390229441,0.258824,24.51319398,3,0
2021-03-17,3949.57,3983.87,3935.74,3974.12,3974.12,4561660000,11.41,11.41,0,24.99857143,24.91071429,1,0,1,0,1,0,0.494118,0.270588,0.235294,1,0.432093625,0.258824,0.375266258,0.476666611,0.273865906,3917.35,3885.73,0.002879343,1.394232388,0.258824,5.63788638,3,0
2021-03-18,3953.5,3969.62,3910.86,3915.46,3915.46,5118590000,-58.66,0,58.66,24.99857143,21.77214286,0,0,0,0,1,0,0.489437,0.274648,0.235915,1,0.44009,0.253522,0.375266258,0.476666611,0.273865906,3953.5,3947.41,-0.0147605,1.373652821,0.253522,-28.71037442,3,1
2021-03-19,3913.14,3930.12,3886.75,3913.1,3913.1,7757420000,-2.36,0,2.36,24.99857143,18.32857143,1,0,0,0,1,0,0.489437,0.274648,0.235915,1,0.44009,0.253522,0.375266258,0.476666611,0.273865906,3953.5,3947.41,-0.000602739,1.372824867,0.253522,-1.15507132,3,1
2021-03-22,3916.48,3955.31,3914.16,3940.59,3940.59,4316260000,27.49,27.49,0,26.96214286,14.66785714,1,0,0,0,1,0,0.489437,0.274648,0.235915,1,0.44009,0.253522,0.375266258,0.476666611,0.273865906,3953.5,3947.41,0.007025121,1.382469127,0.253522,13.45462313,3,0
2021-03-23,3937.6,3949.13,3901.57,3910.52,3910.52,4669010000,-64.02,0,64.02,24.13928571,17.77,0,0,0,0,1,0,0.489437,0.274648,0.235915,1,0.44009,0.253522,0.375266258,0.476666611,0.273865906,3953.5,3947.41,-0.007630837,1.371919731,0.253522,-31.33375674,3,1
2021-03-24,3919.93,3942.08,3889.07,3889.14,3889.14,4783020000,-21.38,0,21.38,15.42571429,19.29714286,0,0,0,0,0,0,0.489437,0.274648,0.235915,1,0.44009,0.253522,0.375266258,0.476666611,0.273865906,3953.5,3947.41,-0.005467304,1.364419029,0.253522,-10.46416306,3,1
2021-03-25,3879.34,3919.54,3853.5,3909.52,3909.52,4948340000,20.38,20.38,0,16.88142857,14.44714286,1,0,0,0,0,0,0.509494,0.28481,0.205696,1,0.456698875,0.303798,0.375266258,0.476666611,0.273865906,3887.14,3864.63,0.005240233,1.371568903,0.303798,10.38348772,3,0
2021-03-26,3917.12,3978.19,3917.12,3974.54,3974.54,5483160000,65.02,65.02,0,19.85642857,14.44714286,1,0,1,0,0,0,0.509494,0.28481,0.205696,1,0.456698875,0.303798,0.375266258,0.476666611,0.273865906,3887.14,3864.63,0.016631198,1.394379736,0.303798,33.12729988,3,0
2021-03-29,3969.31,3981.83,3943.25,3971.09,3971.09,4628180000,-3.45,0,3.45,16.96142857,14.69357143,1,0,1,0,1,0,0.509494,0.28481,0.205696,1,0.456698875,0.303798,0.375266258,0.476666611,0.273865906,3887.14,3864.63,-0.000868025,1.39316938,0.303798,-1.7577543,3,1
2021-03-30,3963.34,3968.01,3944.35,3958.55,3958.55,4121510000,-61.32,0,61.32,18.33142857,19.07357143,1,0,0,0,1,0,0.509494,0.28481,0.205696,1,0.456698875,0.303798,0.375266258,0.476666611,0.273865906,3887.14,3864.63,-0.003157823,1.388769997,0.303798,-31.24217208,3,1
2021-03-31,3967.25,3994.41,3966.98,3972.89,3972.89,4578050000,14.34,14.34,0,19.35571429,15.085,0,0,0,0,1,0,0.509494,0.28481,0.205696,1,0.456698875,0.303798,0.375266258,0.476666611,0.273865906,3887.14,3864.63,0.003622539,1.39380087,0.303798,7.30614396,3,0
2021-04-01,3992.78,4020.63,3992.78,4019.87,4019.87,4162130000,46.98,46.98,0,19.16785714,15.085,1,0,0,0,1,0,0.458333,0.309524,0.232143,1,0.467299375,0.22619,0.375266258,0.476666611,0.273865906,4013.04,4013.04,0.011825145,1.410282767,0.22619,21.53248434,4,0
2021-04-05,4034.44,4083.42,4034.44,4077.91,4077.91,4005030000,-103.26,0,103.26,29.87428571,18.27071429,1,0,0,0,1,0,0.458333,0.309524,0.232143,1,0.467299375,0.22619,0.375266258,0.476666611,0.273865906,4013.04,4013.04,0.014438278,1.430644822,0.22619,-47.32746558,4,1
2021-04-06,4075.57,4086.23,4068.14,4073.94,4073.94,4081270000,-54.86,0,54.86,31.54571429,22.02071429,0,0,0,0,1,0,0.458333,0.309524,0.232143,1,0.467299375,0.22619,0.375266258,0.476666611,0.273865906,4013.04,4013.04,-0.000973538,1.429252035,0.22619,-25.14414838,4,1
2021-04-07,4074.29,4083.13,4068.31,4079.95,4079.95,4120810000,6.01,6.01,0,29.55,22.02071429,1,0,0,0,1,0,0.458333,0.309524,0.232143,1,0.467299375,0.22619,0.375266258,0.476666611,0.273865906,4013.04,4013.04,0.00147523,1.431360511,0.22619,2.75458133,4,0
2021-04-08,4089.95,4098.19,4082.54,4097.17,4097.17,3907100000,17.22,17.22,0,30.78,17.44785714,1,1,0,0,1,0,0.569079,0.226974,0.203947,1,0.481616125,0.365132,0.375266258,0.476666611,0.273865906,4093.87,4089.89,0.00422064,1.437401768,0.365132,9.79954038,4,0
2021-04-09,4096.11,4129.48,4095.51,4128.8,4128.8,3640390000,31.63,31.63,0,33.03928571,15.92071429,1,1,0,0,1,0,0.569079,0.226974,0.203947,1,0.481616125,0.365132,0.375266258,0.476666611,0.273865906,4093.87,4089.89,0.007719963,1.448498456,0.365132,17.99996877,4,0
2021-04-12,4124.71,4131.76,4114.82,4127.99,4127.99,3588900000,-0.81,0,0.81,31.58357143,15.97857143,1,1,0,0,1,0,0.569079,0.226974,0.203947,1,0.481616125,0.365132,0.375266258,0.476666611,0.273865906,4093.87,4089.89,-0.000196183,1.448214286,0.365132,-0.46095399,4,1
2021-04-13,4130.1,4148,4124.43,4141.59,4141.59,3734720000,-43.88,0,43.88,31.045,18.86642857,1,1,0,0,1,0,0.569079,0.226974,0.203947,1,0.481616125,0.365132,0.375266258,0.476666611,0.273865906,4093.87,4089.89,0.003294582,1.452985546,0.365132,-24.97118652,4,1
2021-04-14,4141.58,4151.69,4120.87,4124.66,4124.66,3985350000,-16.93,0,16.93,27.56071429,20.07571429,0,1,0,0,1,0,0.569079,0.226974,0.203947,1,0.481616125,0.365132,0.375266258,0.476666611,0.273865906,4093.87,4089.89,-0.004087802,1.447046029,0.365132,-9.63450747,4,1
2021-04-15,4139.76,4173.49,4139.76,4170.42,4170.42,4033420000,45.76,45.76,0,30.82928571,15.69571429,1,1,0,0,1,0,0.538206,0.215947,0.245847,1,0.490068375,0.292359,0.375266258,0.476666611,0.273865906,4151.69,4120.87,0.011094248,1.463099916,0.292359,24.62830656,4,0
2021-04-16,4174.14,4191.31,4170.75,4185.47,4185.47,4163820000,15.05,15.05,0,30.88,15.69571429,1,1,0,0,1,0,0.538206,0.215947,0.245847,1,0.490068375,0.292359,0.375266258,0.476666611,0.273865906,4151.69,4120.87,0.003608749,1.468379877,0.292359,8.1000003,4,0
2021-04-19,4179.8,4180.81,4150.47,4163.26,4163.26,3810290000,-22.21,0,22.21,27.52428571,17.28214286,0,1,0,0,1,0,0.538206,0.215947,0.245847,1,0.490068375,0.292359,0.375266258,0.476666611,0.273865906,4151.69,4120.87,-0.005306453,1.460587988,0.292359,-11.95355526,4,1
2021-04-20,4159.18,4159.18,4118.38,4134.94,4134.94,4342650000,-45.23,0,45.23,17.21071429,13.13714286,0,1,0,0,0,0,0.538206,0.215947,0.245847,1,0.490068375,0.292359,0.375266258,0.476666611,0.273865906,4151.69,4120.87,-0.006802362,1.45065254,0.292359,-24.34305738,4,1
2021-04-21,4128.42,4175.02,4126.35,4173.42,4173.42,3887250000,38.48,38.48,0,16.32428571,13.13714286,1,1,0,0,0,0,0.538206,0.215947,0.245847,1,0.490068375,0.292359,0.375266258,0.476666611,0.273865906,4151.69,4120.87,0.00930606,1.4641524,0.292359,20.71016688,4,0
2021-04-22,4170.46,4179.57,4123.69,4134.98,4134.98,4245140000,-38.44,0,38.44,16.32428571,11.96428571,0,1,0,0,0,0,0.526814,0.268139,0.205047,1,0.49850975,0.321767,0.375266258,0.476666611,0.273865906,4170.46,4160.11,-0.009210671,1.450666573,0.321767,-20.25073016,4,1
2021-04-23,4138.78,4194.17,4138.78,4180.17,4180.17,3569880000,45.19,45.19,0,19.12285714,11.96428571,1,1,0,0,0,0,0.526814,0.268139,0.205047,1,0.49850975,0.321767,0.375266258,0.476666611,0.273865906,4170.46,4160.11,0.010928711,1.466520488,0.321767,23.80672466,4,0
2021-04-26,4185.03,4194.19,4182.36,4187.62,4187.62,3748320000,7.45,7.45,0,18.425,11.96428571,0,1,0,0,0,0,0.526814,0.268139,0.205047,1,0.49850975,0.321767,0.375266258,0.476666611,0.273865906,4170.46,4160.11,0.001782224,1.469134157,0.321767,3.9247643,4,0
2021-04-27,4188.25,4193.35,4176.22,4186.72,4186.72,3710700000,5.55,5.55,0,16.56214286,12.36714286,1,1,0,0,0,0,0.526814,0.268139,0.205047,1,0.49850975,0.321767,0.375266258,0.476666611,0.273865906,4170.46,4160.11,-0.000214919,1.468818411,0.321767,2.9238177,4,0
2021-04-28,4185.14,4201.53,4181.78,4183.18,4183.18,3787360000,-3.54,0,3.54,12.45642857,12.62,0,1,0,0,0,0,0.526814,0.268139,0.205047,1,0.49850975,0.321767,0.375266258,0.476666611,0.273865906,4170.46,4160.11,-0.000845531,1.46757648,0.321767,-1.86492156,4,1
2021-04-29,4206.14,4218.78,4176.81,4211.47,4211.47,4298680000,28.29,28.29,0,14.47714286,9.485714286,1,1,0,0,0,0,0.425676,0.317568,0.256757,1.000001,0.501394625,0.168919,0.375266258,0.476666611,0.273865906,4218.78,4190.08,0.006762798,1.477501403,0.168919,12.04237404,4,0
2021-04-30,4198.1,4198.1,4174.85,4181.17,4181.17,4300880000,-30.3,0,30.3,14.47714286,10.44071429,0,1,0,0,0,0,0.425676,0.317568,0.256757,1.000001,0.501394625,0.168919,0.375266258,0.476666611,0.273865906,4218.78,4190.08,-0.007194638,1.466871316,0.168919,-12.8979828,4,1
2021-05-01,4191.98,4238.04,4056.88,4204.11,4204.11,88321860000,22.94,22.94,0,12.84714286,10.44071429,1,1,0,0,0,0,0.425676,0.317568,0.256757,1.000001,0.501394625,0.168919,0.375266258,0.476666611,0.273865906,4218.78,4190.08,0.005486503,1.47491931,0.168919,9.76500744,5,0
2021-05-03,4191.98,4209.39,4188.03,4192.66,4192.66,4070220000,-11.45,0,11.45,11.77214286,11.25857143,0,1,0,0,0,0,0.425676,0.317568,0.256757,1.000001,0.501394625,0.168919,0.375266258,0.476666611,0.273865906,4218.78,4190.08,-0.002723525,1.470902329,0.168919,-4.8739902,5,1
2021-05-04,4179.04,4179.04,4128.59,4164.66,4164.66,4452460000,-67.94,0,67.94,13.41714286,14.525,1,1,0,0,0,0,0.425676,0.317568,0.256757,1.000001,0.501394625,0.168919,0.375266258,0.476666611,0.273865906,4218.78,4190.08,-0.006678338,1.461079147,0.168919,-28.92042744,5,1
2021-05-05,4177.06,4187.72,4160.94,4167.59,4167.59,4230920000,2.93,2.93,0,13.62642857,11.29428571,0,1,0,0,0,0,0.425676,0.317568,0.256757,1.000001,0.501394625,0.168919,0.375266258,0.476666611,0.273865906,4218.78,4190.08,0.000703539,1.462107073,0.168919,1.24723068,5,0
2021-05-06,4169.14,4202.7,4147.33,4201.62,4201.62,4511000000,34.03,34.03,0,13.30857143,11.29428571,1,1,0,0,0,0,0.443137,0.32549,0.231373,1,0.495022,0.211764,0.375266258,0.476666611,0.273865906,4186.64,4147.33,0.008165391,1.474045748,0.211764,15.07995211,5,0
2021-05-07,4210.34,4238.04,4201.64,4232.6,4232.6,4016080000,30.98,30.98,0,15.52142857,8.548571429,1,1,0,0,0,0,0.443137,0.32549,0.231373,1,0.495022,0.211764,0.375266258,0.476666611,0.273865906,4186.64,4147.33,0.007373346,1.484914398,0.211764,13.72838426,5,0
2021-05-10,4228.29,4236.39,4188.13,4188.43,4188.43,4560700000,-44.17,0,44.17,12.29357143,11.70357143,0,1,0,0,0,0,0.443137,0.32549,0.231373,1,0.495022,0.211764,0.375266258,0.476666611,0.273865906,4186.64,4147.33,-0.010435666,1.469418327,0.211764,-19.57336129,5,1
2021-05-11,4150.34,4162.04,4111.53,4152.1,4152.1,4870710000,-21.75,0,21.75,11.76142857,13.83785714,1,1,1,0,0,0,0.443137,0.32549,0.231373,1,0.495022,0.211764,0.375266258,0.476666611,0.273865906,4186.64,4147.33,-0.008673895,1.456672748,0.211764,-9.63822975,5,1
2021-05-12,4130.55,4134.73,4056.88,4063.04,4063.04,4733070000,-89.06,0,89.06,11.365,20.19928571,0,1,1,0,0,0,0.443137,0.32549,0.231373,1,0.495022,0.211764,0.375266258,0.476666611,0.273865906,4186.64,4147.33,-0.021449387,1.42542801,0.211764,-39.46578122,5,1
2021-05-13,4074.99,4131.58,4074.99,4112.5,4112.5,4779540000,49.46,49.46,0,14.89785714,19.94642857,1,1,1,0,0,0,0.365188,0.365188,0.269625,1.000001,0.479490875,0.095563,0.375266258,0.476666611,0.273865906,4134.73,4056.88,0.012173151,1.442779961,0.095563,18.06219848,5,1
2021-05-14,4129.58,4183.13,4129.58,4173.85,4173.85,4008880000,61.35,61.35,0,17.25928571,19.94642857,1,1,1,0,0,0,0.365188,0.365188,0.269625,1.000001,0.479490875,0.095563,0.375266258,0.476666611,0.273865906,4134.73,4056.88,0.014917933,1.464303256,0.095563,22.4042838,5,1
2021-05-17,4169.92,4171.92,4142.69,4163.29,4163.29,4125050000,-10.56,0,10.56,17.25928571,18.53642857,1,1,1,0,0,0,0.365188,0.365188,0.269625,1.000001,0.479490875,0.095563,0.375266258,0.476666611,0.273865906,4134.73,4056.88,-0.002530038,1.460598512,0.095563,-3.85638528,5,1
2021-05-18,4165.94,4169.15,4125.99,4127.83,4127.83,4398150000,-28.03,0,28.03,15.62071429,20.25142857,0,1,1,0,0,0,0.365188,0.365188,0.269625,1.000001,0.479490875,0.095563,0.375266258,0.476666611,0.273865906,4134.73,4056.88,-0.008517302,1.448158153,0.095563,-10.23621964,5,1
2021-05-19,4098.45,4116.93,4061.41,4115.68,4115.68,4247450000,-12.15,0,12.15,12.76785714,21.11928571,1,1,1,0,0,0,0.365188,0.365188,0.269625,1.000001,0.479490875,0.095563,0.375266258,0.476666611,0.273865906,4134.73,4056.88,-0.002943435,1.443895594,0.095563,-4.4370342,5,1
2021-05-20,4121.97,4172.8,4121.97,4159.12,4159.12,3978880000,43.44,43.44,0,15.87071429,16.26642857,1,1,1,0,0,0,0.370253,0.367089,0.262658,1,0.46208575,0.107595,0.375266258,0.476666611,0.273865906,4140.01,4121.97,0.010554756,1.45913556,0.107595,16.08379032,5,0
2021-05-21,4168.61,4188.72,4151.72,4155.86,4155.86,3995250000,-3.26,0,3.26,15.66142857,16.49928571,0,1,1,0,0,0,0.370253,0.367089,0.262658,1,0.46208575,0.107595,0.375266258,0.476666611,0.273865906,4140.01,4121.97,-0.00078382,1.457991861,0.107595,-1.20702478,5,1
2021-05-24,4170.16,4209.52,4170.16,4197.05,4197.05,3684800000,41.19,41.19,0,16.17285714,16.49928571,1,1,1,0,0,0,0.370253,0.367089,0.262658,1,0.46208575,0.107595,0.375266258,0.476666611,0.273865906,4140.01,4121.97,0.009911306,1.472442464,0.107595,15.25072107,5,0
2021-05-25,4205.94,4213.42,4182.52,4188.13,4188.13,4182250000,-15.98,0,15.98,14.46428571,14.48571429,0,1,1,0,1,0,0.370253,0.367089,0.262658,1,0.46208575,0.107595,0.375266258,0.476666611,0.273865906,4140.01,4121.97,-0.002125302,1.469313079,0.107595,-5.91664294,5,1
2021-05-26,4191.59,4202.61,4184.11,4195.99,4195.99,4420890000,7.86,7.86,0,15.02571429,13.44428571,1,1,1,0,1,0,0.370253,0.367089,0.262658,1,0.46208575,0.107595,0.375266258,0.476666611,0.273865906,4140.01,4121.97,0.001876733,1.472070587,0.107595,2.91018858,5,0
2021-05-27,4201.94,4213.38,4197.78,4200.88,4200.88,6406310000,4.89,4.89,0,15.375,11.89071429,0,1,0,0,1,0,0.364286,0.371429,0.264286,1.000001,0.450329875,0.1,0.375266258,0.476666611,0.273865906,4212.82,4201.94,0.001165398,1.473786135,0.1,1.78135854,5,1
2021-05-28,4210.77,4218.36,4203.57,4204.11,4204.11,4649250000,3.23,3.23,0,15.60571429,5.529285714,0,0,0,0,1,0,0.364286,0.371429,0.264286,1.000001,0.450329875,0.1,0.375266258,0.476666611,0.273865906,4212.82,4201.94,0.000768887,1.47491931,0.1,1.17664378,5,1
2021-05-31,4216.52,4234.12,4167.93,4229.89,4229.89,20636100000,25.78,25.78,0,13.91428571,5.529285714,1,0,0,0,1,0,0.364286,0.371429,0.264286,1.000001,0.450329875,0.1,0.375266258,0.476666611,0.273865906,4212.82,4201.94,0.006132095,1.483963654,0.1,9.39129308,5,1
2021-06-01,4216.52,4234.12,4197.59,4202.04,4202.04,5074670000,-27.85,0,27.85,9.532142857,7.518571429,0,0,0,0,1,0,0.364286,0.371429,0.264286,1.000001,0.450329875,0.1,0.375266258,0.476666611,0.273865906,4212.82,4201.94,-0.006584096,1.474193096,0.1,-10.1453651,6,1
2021-06-02,4206.82,4217.37,4198.27,4208.12,4208.12,5833670000,-89.38,0,89.38,16.35071429,12.61785714,1,0,0,0,1,0,0.364286,0.371429,0.264286,1.000001,0.450329875,0.1,0.375266258,0.476666611,0.273865906,4212.82,4201.94,0.001446916,1.47632613,0.1,-32.55988268,6,1
2021-06-03,4191.43,4204.39,4167.93,4192.85,4192.85,5587970000,-15.27,0,15.27,16.35071429,11.70642857,1,0,0,0,1,0,0.440729,0.361702,0.197568,0.999999,0.434286125,0.243161,0.375266258,0.476666611,0.273865906,4204.39,4167.93,-0.003628699,1.470968987,0.243161,-6.72993183,6,1
2021-06-04,4206.05,4233.45,4206.05,4229.89,4229.89,4139790000,37.04,37.04,0,18.99642857,10.83857143,1,0,0,0,1,0,0.440729,0.361702,0.197568,0.999999,0.434286125,0.243161,0.375266258,0.476666611,0.273865906,4204.39,4167.93,0.008834087,1.483963654,0.243161,16.32460216,6,0
2021-06-07,4229.34,4232.34,4215.66,4226.52,4226.52,4476920000,-3.37,0,3.37,15.89357143,11.07928571,1,0,0,0,1,0,0.440729,0.361702,0.197568,0.999999,0.434286125,0.243161,0.375266258,0.476666611,0.273865906,4204.39,4167.93,-0.000796711,1.482781364,0.243161,-1.48525673,6,1
2021-06-08,4233.81,4236.74,4208.41,4227.26,4227.26,4659620000,-20.18,0,20.18,14.44571429,12.28785714,1,0,0,0,1,0,0.440729,0.361702,0.197568,0.999999,0.434286125,0.243161,0.375266258,0.476666611,0.273865906,4204.39,4167.93,0.000175085,1.483040977,0.243161,-8.89391122,6,1
2021-06-09,4232.99,4237.09,4218.74,4219.55,4219.55,4713260000,-7.71,0,7.71,13.94142857,12.83857143,0,0,0,0,1,0,0.440729,0.361702,0.197568,0.999999,0.434286125,0.243161,0.375266258,0.476666611,0.273865906,4204.39,4167.93,-0.001823876,1.480336093,0.243161,-3.39802059,6,1
2021-06-10,4228.56,4249.74,4220.34,4239.18,4239.18,4408210000,19.63,19.63,0,15.34357143,11.69714286,1,0,0,0,1,0,0.402256,0.390977,0.206767,1,0.417292375,0.195489,0.375266258,0.476666611,0.273865906,4249.74,4167.93,0.004652155,1.487222846,0.195489,7.89628528,6,0
2021-06-11,4242.9,4248.38,4232.25,4247.44,4247.44,3815010000,8.26,8.26,0,15.37214286,11.69714286,1,0,0,0,1,0,0.402256,0.390977,0.206767,1,0.417292375,0.195489,0.375266258,0.476666611,0.273865906,4249.74,4167.93,0.00194849,1.490120685,0.195489,3.32263456,6,0
2021-06-14,4248.31,4255.59,4234.07,4255.15,4255.15,4151200000,7.71,7.71,0,15.57357143,11.69714286,1,0,0,0,1,0,0.402256,0.390977,0.206767,1,0.417292375,0.195489,0.375266258,0.476666611,0.273865906,4249.74,4167.93,0.001815211,1.492825568,0.195489,3.10139376,6,0
2021-06-15,4255.28,4257.16,4238.35,4246.59,4246.59,4048940000,80.14,80.14,0,19.22571429,18.03285714,0,0,1,0,0,0,0.402256,0.390977,0.206767,1,0.417292375,0.195489,0.375266258,0.476666611,0.273865906,4249.74,4167.93,-0.00201168,1.489822481,0.195489,32.23679584,6,0
2021-06-16,4248.87,4251.89,4202.45,4223.7,4223.7,4538350000,-22.89,0,22.89,19.22571429,17.67857143,0,0,1,0,0,0,0.402256,0.390977,0.206767,1,0.417292375,0.195489,0.375266258,0.476666611,0.273865906,4249.74,4167.93,-0.005390207,1.481792029,0.195489,-9.20763984,6,1
